k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95,
1.2215,1,1,1,1,1,1,1,1,1,51.871,142.93,280.16,463.19,501.28,615.49,692.16,926.52,968.4,0.54802,-0.14026,-0.43381,-0.13493,0.54794,-0.43355,0.45757,0.00036576,-0.45539,0.43385,0.3239,-0.37336,0.50815,-0.37858,0.32368,-0.21855,0.003814,-0.0049696,-0.0099218,0.21516,-1.8431e-05,-1.4611e-05,6.2354e-06,2.3593e-05,1.1949e-05,-0.00033765,-0.00087937,0.00015257,0.002441,0.00067379,0.12003,0.37891,-0.50641,0.37739,0.10942,-0.0036572,-0.022492,0.0058384,0.025479,0.0024479,0.025338,0.50248,-0.011883,-0.49708,-0.0064291
1.5594,1,1,1,1,1,1,1,1,1,51.875,142.99,280.55,464.53,501.38,616.76,695.44,930.2,975.62,0.54792,-0.1402,-0.43385,-0.13497,0.54799,0.43334,-0.45759,-0.00080299,0.4557,-0.434,0.32442,-0.37547,0.50888,-0.37846,0.32388,-0.2219,0.011087,-0.010208,-0.0072411,0.21501,-1.8389e-05,-1.1979e-05,7.5126e-06,3.4427e-06,5.5528e-06,0.00022334,0.00098758,-0.00028913,-0.0022419,-0.00058875,-0.12889,-0.37012,0.50796,-0.38293,-0.10856,-0.0036377,-0.023231,0.0059081,0.026327,0.0024414,0.042855,0.50782,-0.02964,-0.4976,-0.0037624
1.1609,1,1,1,1,1,1,1,1,1,51.87,142.91,280.07,462.88,501.26,615.18,691.39,925.61,966.72,-0.54804,0.14028,0.4338,0.13492,-0.54793,-0.43359,0.45756,0.00026549,-0.45531,0.43381,-0.32377,0.37287,-0.50798,0.3786,-0.32363,-0.21773,0.0021211,-0.0037505,-0.010543,0.21519,-1.7013e-05,-1.5465e-05,6.4062e-06,2.7328e-05,1.2251e-05,0.00036945,0.00084615,-0.00011273,-0.0024962,-0.00069768,0.11788,0.38091,-0.50601,0.37608,0.10962,-0.0036795,-0.022268,0.0058431,0.025227,0.0024498,0.021137,0.50104,-0.0077493,-0.49694,-0.0070482
1.3303,1,1,1,1,1,1,1,1,1,51.873,142.95,280.3,463.69,501.32,615.97,693.38,927.92,971.08,-0.54799,0.14024,0.43382,0.13495,-0.54796,-0.43347,0.45758,0.00052631,-0.4555,0.4339,-0.3241,0.37414,-0.50842,0.37853,-0.32375,-0.21982,0.0065059,-0.0069082,-0.0089316,0.2151,1.969e-05,1.3358e-05,-6.2486e-06,-1.6996e-05,-1.0695e-05,0.00029123,0.00092527,-0.00020914,-0.0023602,-0.00063909,0.12339,0.37569,-0.50701,0.37946,0.1091,0.0036366,0.022803,-0.0058482,-0.025831,-0.0024447,0.03193,0.50461,-0.018459,-0.49729,-0.0054434
1.2311,1,1,1,1,1,1,1,1,1,51.871,142.93,280.17,463.24,501.28,615.54,692.27,926.65,968.66,0.54802,-0.14026,-0.43381,-0.13493,0.54794,-0.43354,0.45757,0.00038079,-0.4554,0.43385,0.32392,-0.37343,0.50817,-0.37857,0.32368,0.21867,-0.004067,0.0051518,0.0098288,-0.21515,-1.8604e-05,-1.4486e-05,6.2202e-06,2.3009e-05,1.1875e-05,-0.00033307,-0.00088403,0.00015823,0.002433,0.00067036,0.12035,0.37861,-0.50647,0.37758,0.10939,-0.0036545,-0.022523,0.0058384,0.025514,0.0024476,-0.025962,-0.50268,0.0125,0.4971,0.0063366
0.87639,1,1,1,1,1,1,1,1,1,51.865,142.82,279.51,460.91,501.13,613.14,686.51,919.42,956.13,0.54818,-0.14036,-0.43375,-0.13487,0.54787,-0.43384,0.45752,-0.0003556,-0.45487,0.43359,-0.32283,0.36977,-0.50688,0.37876,-0.32332,0.21228,0.0085509,-0.0039364,0.014443,-0.21541,3.4582e-07,-2.0248e-05,8.8409e-06,4.5755e-05,9.1208e-06,-0.0006208,-0.00054053,-0.00022819,0.0029252,0.00088797,0.10363,0.39311,-0.50319,0.36764,0.11084,-0.0040399,-0.020212,0.0061197,0.022907,0.0024391,-0.0060447,0.49048,0.018135,-0.49595,-0.010927
1.0902,1,1,1,1,1,1,1,1,1,51.869,142.89,279.96,462.48,501.23,614.78,690.4,924.41,964.55,-0.54807,0.14029,0.43379,0.13491,-0.54792,-0.43365,0.45755,0.00013686,-0.45522,0.43376,0.32359,-0.37223,0.50775,-0.37864,0.32357,0.21666,6.3374e-05,0.0021772,0.011344,-0.21524,-1.4557e-05,-1.658e-05,6.7692e-06,3.1749e-05,1.2204e-05,-0.00041357,-0.00079772,5.6012e-05,0.0025726,0.00073095,-0.11506,-0.38346,0.50548,-0.37437,-0.10987,-0.0037203,-0.021942,0.0058631,0.024861,0.0024514,0.015661,0.49909,-0.0024222,-0.49675,-0.0078458
0.78406,1,1,1,1,1,1,1,1,1,51.862,142.78,279.25,460,501.07,612.14,684.23,916.28,951.28,0.54823,-0.1404,-0.43373,-0.13485,0.54784,0.43395,-0.4575,0.00063716,0.45466,-0.43349,0.32235,-0.36834,0.50636,-0.37883,0.32317,-0.2096,-0.013484,0.0074915,-0.016237,0.2155,-1.2105e-05,2.1459e-05,-1.0013e-05,-5.2318e-05,-6.3198e-06,0.00077017,0.00033324,0.00044534,-0.0031718,-0.0010009,0.096694,0.39849,-0.5017,0.36367,0.11139,-0.0043788,-0.018822,0.0064324,0.021307,0.0024093,0.018844,-0.48477,-0.029919,0.49547,0.012698
1.2724,1,1,1,1,1,1,1,1,1,51.872,142.94,280.23,463.43,501.3,615.72,692.75,927.21,969.71,0.548,-0.14025,-0.43382,-0.13494,0.54795,-0.43351,0.45757,0.00044371,-0.45544,0.43387,-0.324,0.37374,-0.50828,0.37855,-0.32371,0.21917,-0.005124,0.005913,0.0094402,-0.21513,-1.9207e-05,-1.3978e-05,6.1913e-06,2.0491e-05,1.1471e-05,0.00031443,0.00090271,-0.00018109,-0.0024006,-0.00065641,0.12167,0.37735,-0.50671,0.3784,0.10927,-0.003645,-0.02265,0.0058406,0.025657,0.0024464,0.02856,0.50354,-0.015083,-0.49718,-0.0059497
0.66716,1,1,1,1,1,1,1,1,1,51.858,142.71,278.83,458.51,500.98,610.44,680.52,910.82,943.52,0.54833,-0.14046,-0.43369,-0.13481,0.5478,0.4341,-0.45746,0.0010873,0.45433,-0.43333,-0.32151,0.36601,-0.50552,0.37893,-0.32292,0.20506,0.02148,-0.013256,0.019136,-0.21565,-3.4967e-05,2.1617e-05,-1.1286e-05,-6.1522e-05,-1.6143e-06,0.0010641,-0.0001055,0.00088712,-0.0036383,-0.0012205,0.085051,0.40684,-0.49905,0.35714,0.11228,0.0052498,0.015945,-0.007269,-0.017895,-0.0023079,-0.03962,0.47455,0.048649,-0.49468,-0.015525
0.69377,1,1,1,1,1,1,1,1,1,51.859,142.72,278.94,458.89,501.01,610.88,681.47,912.25,945.48,0.5483,-0.14044,-0.4337,-0.13482,0.54781,0.43406,-0.45747,0.00097343,0.45441,-0.43337,-0.32173,0.36661,-0.50573,0.37891,-0.32299,-0.20623,-0.019446,0.011789,-0.018399,0.21561,-2.8742e-05,2.1793e-05,-1.1053e-05,-5.9306e-05,-2.7797e-06,-0.0009828,-1.8817e-05,-0.00076376,0.0035117,0.0011602,-0.088057,-0.40476,0.49975,-0.35881,-0.11205,0.0049857,0.016748,-0.0070132,-0.018861,-0.0023409,0.034344,-0.47726,-0.043933,0.49488,0.014811
