,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,51.322,138.03,286.57,483.1,479.38,706.5,746.81,991.51,935.61,-0.65062,0.15433,0.41899,0.14974,-0.59573,-0.51591,0.50426,-4.757e-05,-0.50622,0.47254,-0.41513,0.44173,-0.53016,0.45469,-0.38044,-0.73638,-0.010301,0.00032215,-0.040054,0.6753,0.23558,0.40069,-0.14519,-0.83672,-0.25054,-0.17642,-0.24122,-0.01131,0.91764,0.26172,-0.16698,-0.54032,0.61858,-0.52383,-0.15211,-0.12359,-0.64319,0.15646,0.73568,0.072881,-0.011613,-0.70342,-0.0066256,0.71053,0.012624
3,1,1,1,1,1,1,1,1,1,1,50.305,143.66,279.76,482.93,513.02,637.01,678.72,886.29,928.26,-0.59917,0.1631,0.49972,0.14947,-0.5851,-0.47982,0.53822,-5.7298e-05,-0.51031,0.4687,-0.36294,0.44321,-0.60029,0.43088,-0.35473,-0.71423,-0.011466,0.00040467,-0.04211,0.69854,0.21539,0.42043,-0.17192,-0.82922,-0.2443,-0.16274,-0.25536,-0.013512,0.91751,0.25748,-0.14098,-0.52353,0.67638,-0.47937,-0.13696,-0.11085,-0.66204,0.18175,0.71521,0.069713,-0.010407,-0.72342,-0.0076897,0.69018,0.012065
5,1,1,1,1,1,1,1,1,1,1,57.365,150.25,278.91,485.24,480.95,563.83,682.95,914.13,941.21,-0.57196,0.15413,0.47774,0.15047,-0.63105,-0.46081,0.51172,-5.5111e-05,-0.51685,0.50859,-0.35372,0.42762,-0.58593,0.44286,-0.39061,-0.67037,-0.010654,0.00038039,-0.041681,0.74078,0.20629,0.39863,-0.1649,-0.83753,-0.26436,-0.15436,-0.23979,-0.012836,0.9178,0.27594,-0.13912,-0.51145,0.66847,-0.49888,-0.15271,-0.10818,-0.63959,0.17763,0.73605,0.076865,-0.01019,-0.70124,-0.0075407,0.71268,0.013348
7,1,1,1,1,1,1,1,1,1,1,50.019,136.57,277.76,444.84,502.73,595.29,689.33,830.73,967.55,-0.60941,0.15722,0.47947,0.14118,-0.59505,-0.49632,0.52762,-5.5911e-05,-0.49018,0.48478,-0.37948,0.43917,-0.59209,0.41836,-0.37086,-0.71436,-0.010869,0.00038181,-0.039111,0.6986,0.22908,0.42377,-0.17248,-0.81896,-0.2598,-0.17373,-0.25836,-0.013607,0.90958,0.27485,-0.14943,-0.5259,0.67631,-0.47184,-0.14516,-0.11808,-0.66834,0.18263,0.70747,0.074253,-0.011087,-0.73039,-0.0077279,0.68278,0.012852
9,1,1,1,1,1,1,1,1,1,1,54.178,136.64,289.92,439.53,510.29,619.15,698.7,960.78,1005.5,-0.5668,0.16176,0.49029,0.15273,-0.62359,-0.45112,0.53052,-5.5872e-05,-0.51823,0.49647,-0.34424,0.44072,-0.59052,0.44143,-0.37906,-0.67138,-0.0113,0.00039452,-0.042755,0.73979,0.20082,0.41095,-0.16624,-0.83505,-0.25662,-0.1508,-0.24808,-0.012985,0.91831,0.2688,-0.13411,-0.52211,0.6673,-0.49253,-0.14678,-0.10416,-0.65222,0.17713,0.72591,0.073804,-0.0097843,-0.71307,-0.0074982,0.70087,0.01278
11,1,1,1,1,1,1,1,1,1,1,47.679,146.37,263.85,492.2,472.21,644.12,726.35,953.65,892.09,-0.60122,0.16119,0.4649,0.1372,-0.61449,-0.48724,0.53828,-5.3945e-05,-0.47402,0.49815,-0.37732,0.45381,-0.57861,0.40977,-0.38599,-0.69825,-0.01104,0.00036679,-0.037658,0.71477,0.22909,0.4404,-0.16953,-0.80676,-0.27196,-0.17478,-0.27011,-0.013454,0.90141,0.28944,-0.14929,-0.54599,0.66404,-0.46434,-0.15179,-0.1169,-0.68762,0.1777,0.68994,0.076947,-0.01093,-0.74831,-0.0074879,0.66308,0.013263
13,1,1,1,1,1,1,1,1,1,1,50.258,142.98,278.54,455.06,530.3,574.29,742.44,892.42,941.2,-0.53774,0.16074,0.5009,0.15803,-0.63963,-0.42629,0.52509,-5.6856e-05,-0.53411,0.50723,-0.32302,0.43315,-0.59671,0.45177,-0.38456,-0.64224,-0.011322,0.00040641,-0.044608,0.76512,0.18612,0.39894,-0.16592,-0.84413,-0.25714,-0.13893,-0.2394,-0.012883,0.92278,0.26776,-0.12521,-0.51057,0.67092,-0.50155,-0.14816,-0.097255,-0.63783,0.17809,0.73922,0.074501,-0.0091537,-0.69874,-0.0075542,0.71516,0.012927
15,1,1,1,1,1,1,1,1,1,1,54.053,145.96,302.96,441.02,506.64,651.32,715.63,926.83,940.59,-0.62601,0.16437,0.44532,0.14127,-0.60235,-0.49858,0.53946,-5.0783e-05,-0.47969,0.47989,-0.39349,0.4635,-0.55511,0.42259,-0.37895,-0.71948,-0.011142,0.00034769,-0.038373,0.69336,0.23322,0.4391,-0.15877,-0.81219,-0.26064,-0.1775,-0.26867,-0.01257,0.9053,0.27673,-0.15626,-0.55973,0.63944,-0.48065,-0.14958,-0.11902,-0.68566,0.16644,0.69467,0.073754,-0.011113,-0.74512,-0.0070035,0.66668,0.012695
17,1,1,1,1,1,1,1,1,1,1,52.932,127.95,254.9,457.41,507.32,626.93,731.54,884.81,1058.1,-0.60169,0.14999,0.48816,0.15357,-0.59464,-0.48699,0.50026,-5.6571e-05,-0.52991,0.48144,-0.37029,0.4141,-0.59578,0.44978,-0.36627,-0.71003,-0.010439,0.00039133,-0.04283,0.70279,0.21502,0.38435,-0.16694,-0.84691,-0.24681,-0.16031,-0.23037,-0.012948,0.92475,0.2567,-0.14522,-0.49387,0.67777,-0.50522,-0.14278,-0.11364,-0.62153,0.18124,0.75014,0.072326,-0.010746,-0.6841,-0.0077242,0.72916,0.012609
19,1,1,1,1,1,1,1,1,1,1,53.477,142.02,283.88,474.05,506.86,590.44,711.29,904.81,1007.3,-0.57508,0.16371,0.50379,0.14842,-0.60552,-0.46146,0.54131,-5.7882e-05,-0.50773,0.48605,-0.34777,0.44412,-0.60419,0.42713,-0.3665,-0.68743,-0.011541,0.00040911,-0.041929,0.72495,0.20749,0.42354,-0.17396,-0.82638,-0.25376,-0.15688,-0.25744,-0.013682,0.91504,0.26764,-0.1349,-0.52389,0.67983,-0.47455,-0.14131,-0.10661,-0.66584,0.1836,0.71159,0.072292,-0.010003,-0.72713,-0.0077632,0.68626,0.012504
21,1,1,1,1,1,1,1,1,1,1,51.753,139.57,293.37,479.61,479.72,639.65,642.33,906.12,904.23,-0.63173,0.1394,0.49496,0.12952,-0.56545,-0.54293,0.49367,-6.0907e-05,-0.47456,0.48613,-0.40328,0.3992,-0.62661,0.39348,-0.36129,-0.74408,-0.0096832,0.00039604,-0.036054,0.66705,0.25686,0.40641,-0.19259,-0.81268,-0.26704,-0.19538,-0.24851,-0.015239,0.90529,0.28335,-0.16017,-0.48216,0.72192,-0.44761,-0.14263,-0.13452,-0.65126,0.2072,0.71332,0.077546,-0.012753,-0.71862,-0.0088525,0.6951,0.013553
23,1,1,1,1,1,1,1,1,1,1,59.248,135.58,258.81,455.05,504.44,618.71,700.88,873.63,1036.3,-0.56544,0.16356,0.50238,0.13856,-0.61801,-0.4609,0.54937,-5.8632e-05,-0.4815,0.50391,-0.34617,0.4492,-0.60994,0.40369,-0.37869,-0.6739,-0.011496,0.00040675,-0.039028,0.7377,0.21351,0.44284,-0.18154,-0.80739,-0.27104,-0.16309,-0.27195,-0.014425,0.90323,0.28882,-0.1348,-0.53193,0.68897,-0.45024,-0.14658,-0.10847,-0.68841,0.18946,0.68746,0.076353,-0.010152,-0.74987,-0.0079909,0.66132,0.013173
25,1,1,1,1,1,1,1,1,1,1,50.536,151.18,258.99,454.19,487.52,563.92,685.66,978.53,926.19,-0.62351,0.16037,0.42708,0.14892,-0.6172,-0.49143,0.52086,-4.8197e-05,-0.5004,0.48662,-0.39375,0.45432,-0.53486,0.44755,-0.3901,-0.70954,-0.010763,0.00033016,-0.040051,0.70345,0.22508,0.41513,-0.14755,-0.82962,-0.25878,-0.16924,-0.25093,-0.01154,0.91355,0.27144,-0.15732,-0.552,0.61988,-0.51215,-0.15492,-0.11686,-0.65948,0.15736,0.72189,0.074499,-0.010945,-0.71886,-0.0066416,0.69492,0.012862
27,1,1,1,1,1,1,1,1,1,1,55.095,150.28,285.14,471.75,508.73,618.06,661.05,917,853.45,-0.58917,0.14883,0.50582,0.165,-0.58962,-0.47082,0.49008,-5.7876e-05,-0.56213,0.47134,-0.35439,0.40159,-0.60337,0.47231,-0.35497,-0.70547,-0.01051,0.00041145,-0.046692,0.70712,0.20006,0.36237,-0.16437,-0.86462,-0.23255,-0.14774,-0.21513,-0.012627,0.93507,0.23956,-0.13758,-0.47411,0.67949,-0.52518,-0.13698,-0.10694,-0.59268,0.18049,0.77457,0.068925,-0.01015,-0.65473,-0.0077202,0.75566,0.01206
29,1,1,1,1,1,1,1,1,1,1,51.501,138.81,278.63,459.53,544,694.61,701.57,882.67,930.01,-0.62386,0.17115,0.46372,0.16036,-0.58374,-0.47919,0.54172,-5.0999e-05,-0.52512,0.44852,-0.37633,0.46315,-0.55474,0.46035,-0.35243,-0.7289,-0.011794,0.00036806,-0.04428,0.68309,0.2118,0.41665,-0.15066,-0.84016,-0.23018,-0.159,-0.25146,-0.011766,0.92371,0.24106,-0.14675,-0.54924,0.62751,-0.51417,-0.13661,-0.10916,-0.65704,0.15951,0.72569,0.065778,-0.010217,-0.71576,-0.006728,0.69815,0.01135
31,1,1,1,1,1,1,1,1,1,1,53.68,141.86,272.78,464.8,520.6,621.12,648.49,1008.5,850.66,-0.62364,0.1548,0.45432,0.14413,-0.59993,-0.5036,0.51511,-5.2529e-05,-0.49619,0.48461,-0.39333,0.43799,-0.56824,0.4326,-0.3787,-0.71954,-0.010534,0.0003561,-0.039301,0.69326,0.23173,0.41245,-0.16156,-0.82647,-0.25892,-0.1747,-0.24998,-0.01267,0.91251,0.2723,-0.15643,-0.5297,0.65554,-0.49276,-0.1497,-0.12054,-0.65648,0.17263,0.72051,0.074679,-0.011326,-0.71793,-0.00731,0.69586,0.012935
33,1,1,1,1,1,1,1,1,1,1,51.595,155.41,281.3,456.46,528.99,616.92,642.03,970.1,954.32,-0.64847,0.14555,0.47629,0.13473,-0.55974,-0.54348,0.50266,-5.7155e-05,-0.4814,0.46927,-0.41311,0.41596,-0.60174,0.40847,-0.3569,-0.75594,-0.010007,0.00037718,-0.037119,0.65352,0.25507,0.41053,-0.17929,-0.81784,-0.25573,-0.19359,-0.25047,-0.014155,0.909,0.27074,-0.16443,-0.50348,0.69476,-0.46566,-0.1412,-0.13302,-0.65503,0.19206,0.71476,0.073943,-0.012561,-0.71993,-0.0081734,0.69376,0.012872
35,1,1,1,1,1,1,1,1,1,1,46.783,131.87,287.05,437.53,479.87,581.53,755.72,913.02,982.87,-0.64836,0.15988,0.45727,0.14914,-0.5681,-0.51554,0.52386,-5.206e-05,-0.50557,0.45187,-0.40333,0.44617,-0.56411,0.44151,-0.35371,-0.75095,-0.010921,0.00035979,-0.040823,0.65901,0.23429,0.41426,-0.15813,-0.83165,-0.23843,-0.1766,-0.25102,-0.012399,0.91804,0.25071,-0.15938,-0.53616,0.64663,-0.4997,-0.13893,-0.12135,-0.65656,0.16825,0.72195,0.068479,-0.011391,-0.71729,-0.0071174,0.69654,0.01185
37,1,1,1,1,1,1,1,1,1,1,53.041,140.73,251.09,469.68,527.04,667.62,646.31,898.5,954.43,-0.56858,0.15253,0.47907,0.15183,-0.63316,-0.4584,0.50673,-5.5302e-05,-0.52186,0.51063,-0.35142,0.42291,-0.5872,0.44658,-0.39168,-0.66694,-0.010552,0.00038175,-0.04209,0.74385,0.2041,0.39261,-0.16458,-0.84108,-0.26399,-0.15237,-0.23562,-0.01278,0.91953,0.27491,-0.1382,-0.50575,0.66983,-0.503,-0.1531,-0.10746,-0.63248,0.178,0.74216,0.077067,-0.010135,-0.69429,-0.0075654,0.71946,0.013399
39,1,1,1,1,1,1,1,1,1,1,51.768,143.06,285.26,447.65,533.53,659.34,721.13,847.65,1013.5,-0.63733,0.16187,0.48358,0.14644,-0.55885,-0.51135,0.53518,-5.5554e-05,-0.50093,0.44853,-0.39138,0.44593,-0.58892,0.42797,-0.34348,-0.7507,-0.011245,0.00038695,-0.040767,0.65928,0.23278,0.42394,-0.16903,-0.82542,-0.23707,-0.1764,-0.25827,-0.013325,0.91607,0.25062,-0.15317,-0.53069,0.66853,-0.47971,-0.13361,-0.1196,-0.66645,0.17839,0.71074,0.067538,-0.011222,-0.72785,-0.0075438,0.6855,0.011683
41,1,1,1,1,1,1,1,1,1,1,51.262,134.87,249.6,457.48,487.84,642.37,688.13,909.9,991.41,-0.56917,0.14135,0.49741,0.14901,-0.62164,-0.4721,0.48313,-5.9073e-05,-0.52695,0.51579,-0.35373,0.39408,-0.61304,0.44072,-0.38668,-0.6741,-0.0098733,0.0004002,-0.04171,0.73739,0.20941,0.37291,-0.17514,-0.84607,-0.26565,-0.1558,-0.22303,-0.013554,0.92184,0.2757,-0.13912,-0.47133,0.6994,-0.49647,-0.15117,-0.11181,-0.60924,0.1921,0.75712,0.078649,-0.010618,-0.67339,-0.0082211,0.73903,0.013769
43,1,1,1,1,1,1,1,1,1,1,54.573,149.87,288.13,475.38,489.08,515.55,690.38,939.26,979.35,-0.60136,0.1422,0.46777,0.1517,-0.61345,-0.49103,0.47847,-5.4688e-05,-0.5281,0.50107,-0.37827,0.40127,-0.58352,0.45413,-0.38622,-0.69883,-0.009746,0.00036928,-0.041665,0.714,0.21827,0.37011,-0.16249,-0.84976,-0.25862,-0.16201,-0.22083,-0.012545,0.92365,0.26777,-0.15028,-0.48477,0.67242,-0.51672,-0.15251,-0.11684,-0.60616,0.17866,0.7623,0.076758,-0.011079,-0.66901,-0.007635,0.74301,0.013418
45,1,1,1,1,1,1,1,1,1,1,46.064,146.31,292.47,412.38,482.77,685.7,658.62,893.32,995.7,-0.63736,0.16281,0.46488,0.14473,-0.57463,-0.50908,0.53586,-5.3165e-05,-0.49285,0.45912,-0.39567,0.45341,-0.57232,0.42759,-0.35704,-0.74156,-0.011172,0.00036744,-0.039798,0.66961,0.23428,0.42912,-0.16353,-0.821,-0.24533,-0.17776,-0.26175,-0.012907,0.9123,0.25967,-0.15592,-0.54335,0.65421,-0.48261,-0.13985,-0.12013,-0.67325,0.17225,0.70553,0.06975,-0.011249,-0.73381,-0.0072693,0.67911,0.012041
47,1,1,1,1,1,1,1,1,1,1,54.636,153.33,296.02,502.65,502.11,648.63,691.44,906.85,969.78,-0.57596,0.16065,0.50224,0.14495,-0.60763,-0.46697,0.53672,-5.8304e-05,-0.50101,0.49281,-0.35124,0.4395,-0.60741,0.42067,-0.37088,-0.68676,-0.011297,0.00040683,-0.040846,0.72565,0.21185,0.42372,-0.1768,-0.82276,-0.25959,-0.16041,-0.25792,-0.013925,0.91234,0.27419,-0.13671,-0.52017,0.68575,-0.46893,-0.14348,-0.10897,-0.66686,0.1868,0.70926,0.074037,-0.010232,-0.72877,-0.0079045,0.68452,0.012815
49,1,1,1,1,1,1,1,1,1,1,51.655,128.54,267.71,481.3,494.95,649.79,748.14,938.3,1011.5,-0.61138,0.15775,0.49089,0.15203,-0.58072,-0.49046,0.52146,-5.6385e-05,-0.51995,0.46602,-0.37321,0.43198,-0.59427,0.44165,-0.35481,-0.72382,-0.011014,0.00039481,-0.042537,0.68859,0.21845,0.40415,-0.16785,-0.83826,-0.241,-0.16402,-0.24396,-0.013111,0.92179,0.25243,-0.14571,-0.51286,0.67299,-0.49384,-0.13769,-0.11376,-0.64398,0.17956,0.73161,0.069589,-0.010713,-0.70583,-0.0076204,0.70816,0.012081
51,1,1,1,1,1,1,1,1,1,1,53.995,143.89,276.03,423.29,531.22,657.32,665.64,936.04,929.69,-0.64411,0.13931,0.47088,0.15963,-0.56436,-0.52137,0.46465,-5.4573e-05,-0.55087,0.45696,-0.4015,0.38955,-0.58209,0.47355,-0.3521,-0.75087,-0.0095774,0.0003729,-0.04398,0.65892,0.22612,0.35067,-0.1582,-0.86482,-0.23012,-0.16679,-0.20794,-0.012138,0.9342,0.23678,-0.15899,-0.46908,0.6686,-0.53707,-0.13859,-0.12218,-0.57977,0.17559,0.78317,0.068945,-0.01163,-0.6423,-0.0075323,0.76623,0.012098
53,1,1,1,1,1,1,1,1,1,1,47.254,153.72,288.38,478.09,543.27,616.34,679.7,922.14,920.7,-0.55089,0.14798,0.5108,0.13305,-0.62929,-0.4667,0.51658,-6.1961e-05,-0.48056,0.53329,-0.34377,0.41425,-0.63214,0.39514,-0.39304,-0.6576,-0.010418,0.00041423,-0.037537,0.75236,0.21744,0.41881,-0.19295,-0.81046,-0.2885,-0.16523,-0.25585,-0.015252,0.90193,0.30582,-0.13483,-0.49407,0.71918,-0.44387,-0.15323,-0.11278,-0.66467,0.20558,0.70452,0.082971,-0.010641,-0.72992,-0.0087415,0.68325,0.014431
55,1,1,1,1,1,1,1,1,1,1,52.313,141.45,303.48,483.18,503.75,610.11,678.54,927.65,968.77,-0.60219,0.16585,0.47902,0.15358,-0.59734,-0.47379,0.53771,-5.3963e-05,-0.51514,0.47013,-0.36579,0.45194,-0.57704,0.44395,-0.36316,-0.70872,-0.011512,0.00038298,-0.042716,0.7041,0.21178,0.41824,-0.16122,-0.83349,-0.244,-0.15945,-0.25315,-0.012627,0.91905,0.25627,-0.14269,-0.53612,0.65295,-0.49602,-0.14081,-0.10919,-0.65981,0.17075,0.72022,0.069755,-0.010235,-0.71985,-0.0072131,0.69392,0.012054
57,1,1,1,1,1,1,1,1,1,1,50.025,153.2,274.75,502.73,527.34,542.48,755.1,949.95,870.15,-0.6203,0.14467,0.43982,0.157,-0.61336,-0.4959,0.47661,-5.0345e-05,-0.53509,0.49052,-0.39217,0.41032,-0.55144,0.47235,-0.38812,-0.70985,-0.0097642,0.00034192,-0.04246,0.703,0.2191,0.36642,-0.14867,-0.85575,-0.25163,-0.16201,-0.21782,-0.011436,0.92672,0.25956,-0.15689,-0.49917,0.6399,-0.54122,-0.15433,-0.11754,-0.60147,0.16384,0.7694,0.074851,-0.011127,-0.6627,-0.0069896,0.74865,0.013062
