t,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95,
41,1,1,1,1,1,1,1,1,1,1,53.143,165.17,260.22,487.19,518.33,620.52,710.41,794.27,999.42,-0.58,0.15148,0.46492,0.13448,-0.63751,-0.47978,0.51635,-5.5066e-05,-0.47425,0.52752,-0.36942,0.43283,-0.58725,0.40762,-0.4064,-0.67189,-0.010349,0.00036588,-0.036818,0.73966,0.22629,0.4238,-0.17359,-0.80969,-0.28889,-0.17174,-0.25857,-0.013705,0.89995,0.30586,-0.14722,-0.52453,0.67884,-0.46525,-0.16098,-0.11722,-0.67169,0.18471,0.70291,0.082975,-0.011009,-0.73426,-0.0078183,0.67858,0.014366
43,1,1,1,1,1,1,1,1,1,1,46.551,143.17,269.31,463.61,446.76,656.46,662.97,856,924.24,-0.53392,0.17029,0.48264,0.16023,-0.65369,-0.41294,0.54272,-5.3448e-05,-0.52835,0.50575,-0.3194,0.45699,-0.57259,0.45617,-0.3914,-0.63131,-0.011875,0.00038769,-0.044777,0.77414,0.18122,0.41445,-0.15677,-0.83929,-0.2577,-0.13567,-0.24944,-0.012209,0.92021,0.26914,-0.12386,-0.53889,0.64406,-0.50664,-0.15086,-0.093661,-0.65541,0.16645,0.72699,0.073852,-0.0087697,-0.71426,-0.0070234,0.69967,0.012748
45,1,1,1,1,1,1,1,1,1,1,53.064,143.55,299.78,446.7,468.95,599.7,637.79,983.59,969.6,-0.63802,0.14568,0.43334,0.13673,-0.60434,-0.52575,0.49466,-5.1127e-05,-0.48036,0.49816,-0.41514,0.42523,-0.55917,0.4234,-0.39358,-0.72495,-0.0097622,0.00033449,-0.036718,0.68775,0.24806,0.40613,-0.16123,-0.82039,-0.27291,-0.18715,-0.24632,-0.012654,0.90645,0.28722,-0.1681,-0.52361,0.65678,-0.49104,-0.15841,-0.13022,-0.65234,0.17387,0.72177,0.079437,-0.012264,-0.7151,-0.0073798,0.69874,0.013792
47,1,1,1,1,1,1,1,1,1,1,52.316,144.86,282.91,422.16,506.17,663.45,648.14,969.22,1027.6,-0.59798,0.15941,0.4927,0.1462,-0.59403,-0.48333,0.53094,-5.702e-05,-0.50379,0.48029,-0.36656,0.43837,-0.59895,0.4265,-0.36446,-0.70826,-0.011135,0.00039643,-0.040925,0.70468,0.21904,0.4187,-0.17272,-0.82644,-0.25273,-0.16554,-0.25439,-0.013578,0.91471,0.26645,-0.14319,-0.52074,0.67868,-0.47718,-0.14151,-0.11306,-0.66129,0.18314,0.71494,0.072334,-0.010623,-0.72316,-0.0077543,0.69045,0.012529
49,1,1,1,1,1,1,1,1,1,1,50.459,144.22,255.05,515.1,529.41,568.39,733.7,845.83,1022.3,-0.58681,0.16055,0.515,0.14691,-0.58572,-0.47634,0.53703,-5.9858e-05,-0.50842,0.47561,-0.35459,0.43521,-0.61716,0.42248,-0.35425,-0.70655,-0.011401,0.00042125,-0.041806,0.70634,0.21405,0.41993,-0.17978,-0.827,-0.24816,-0.16195,-0.25542,-0.01415,0.91637,0.26192,-0.1373,-0.51243,0.69316,-0.46852,-0.13634,-0.1102,-0.66148,0.19013,0.71354,0.070838,-0.010362,-0.72393,-0.0080567,0.68964,0.012279
51,1,1,1,1,1,1,1,1,1,1,50.138,148.14,292.3,495.4,498.19,633.4,656.34,935.57,972.65,-0.60739,0.15733,0.43807,0.1408,-0.62817,-0.48875,0.52168,-5.0472e-05,-0.48302,0.50563,-0.38678,0.44944,-0.55321,0.42669,-0.40036,-0.69401,-0.010602,0.00034004,-0.038022,0.71888,0.22841,0.42425,-0.15766,-0.81713,-0.27438,-0.1728,-0.25802,-0.012407,0.9053,0.28955,-0.15478,-0.54693,0.64216,-0.48905,-0.15925,-0.1181,-0.67117,0.16745,0.70806,0.07866,-0.011059,-0.73154,-0.0070666,0.68154,0.013579
53,1,1,1,1,1,1,1,1,1,1,53.438,157.35,274.86,457.18,497.2,649.57,724.63,1111.3,1026.1,-0.61573,0.15002,0.47292,0.14884,-0.59376,-0.49996,0.50196,-5.4982e-05,-0.51525,0.48228,-0.38434,0.42009,-0.58542,0.44214,-0.37095,-0.71865,-0.010327,0.00037497,-0.041057,0.69408,0.22494,0.39299,-0.16534,-0.83913,-0.25194,-0.16839,-0.2365,-0.012875,0.91996,0.2631,-0.15189,-0.50485,0.67109,-0.50046,-0.14571,-0.1184,-0.63295,0.17878,0.74026,0.073533,-0.011178,-0.69547,-0.0076061,0.71832,0.012797
55,1,1,1,1,1,1,1,1,1,1,47.169,143.04,266.03,403.92,504.79,608.83,701.48,898.01,908.87,-0.61088,0.15474,0.49488,0.14397,-0.58073,-0.49979,0.52167,-5.7972e-05,-0.50218,0.47528,-0.37701,0.4284,-0.60568,0.42285,-0.35872,-0.7236,-0.01081,0.00039822,-0.040304,0.68896,0.22735,0.41293,-0.17626,-0.82687,-0.25103,-0.1718,-0.25085,-0.013855,0.91507,0.26462,-0.14765,-0.5102,0.68806,-0.47431,-0.13964,-0.11789,-0.65518,0.18775,0.7186,0.072177,-0.011103,-0.71817,-0.0079685,0.69562,0.012531
57,1,1,1,1,1,1,1,1,1,1,46.976,145.15,282.2,536.46,512.48,633.71,682.39,847.73,1024.3,-0.55656,0.16409,0.49867,0.16878,-0.62141,-0.43054,0.52306,-5.5233e-05,-0.55662,0.48086,-0.32901,0.43515,-0.5846,0.47482,-0.36767,-0.66579,-0.011577,0.00040525,-0.047717,0.74452,0.18323,0.38735,-0.15711,-0.85746,-0.23761,-0.13591,-0.23097,-0.012122,0.93144,0.24586,-0.12694,-0.51054,0.65426,-0.52469,-0.141,-0.096236,-0.6225,0.16951,0.75479,0.069199,-0.0090644,-0.68244,-0.0071953,0.73075,0.012016
59,1,1,1,1,1,1,1,1,1,1,50.074,136.16,275.54,486.78,557.89,576.52,682.4,912.78,875.49,-0.57671,0.16129,0.48632,0.14109,-0.62046,-0.46756,0.53885,-5.6454e-05,-0.48766,0.5032,-0.35611,0.44679,-0.59552,0.41459,-0.38346,-0.67968,-0.011211,0.00038936,-0.039297,0.73237,0.21573,0.43263,-0.17409,-0.81444,-0.26957,-0.16392,-0.26428,-0.013761,0.90634,0.28575,-0.13955,-0.53242,0.67692,-0.46532,-0.14936,-0.11049,-0.67798,0.18316,0.69909,0.076555,-0.010351,-0.73925,-0.0077329,0.67318,0.013221
61,1,1,1,1,1,1,1,1,1,1,50.909,138.44,279.57,452.54,488.24,605.49,684.78,1013.6,998.47,-0.61137,0.15749,0.46585,0.13481,-0.60518,-0.50056,0.53135,-5.4612e-05,-0.47057,0.49565,-0.38628,0.4464,-0.58372,0.40536,-0.38271,-0.70962,-0.010781,0.00036733,-0.036981,0.70353,0.23672,0.43726,-0.17262,-0.80554,-0.27217,-0.18072,-0.26836,-0.013709,0.90062,0.28985,-0.15327,-0.53863,0.67185,-0.46067,-0.15094,-0.12116,-0.68479,0.1815,0.69099,0.07724,-0.011347,-0.74645,-0.0076602,0.66517,0.013335
63,1,1,1,1,1,1,1,1,1,1,52.813,135.74,305.98,481.17,475.73,657.39,679.65,898.11,1002.3,-0.62783,0.14811,0.51154,0.1373,-0.55078,-0.52819,0.51346,-6.1619e-05,-0.49246,0.46352,-0.3897,0.41241,-0.62967,0.40557,-0.34217,-0.75061,-0.010443,0.00041547,-0.038795,0.65952,0.24327,0.41151,-0.18969,-0.82101,-0.24788,-0.18473,-0.25121,-0.014984,0.91302,0.26257,-0.15255,-0.49094,0.71499,-0.45472,-0.13314,-0.12632,-0.65384,0.20234,0.7145,0.07137,-0.011942,-0.71943,-0.0086205,0.69429,0.012438
65,1,1,1,1,1,1,1,1,1,1,48.558,134,285.69,479.46,508.85,594.75,673.61,883.09,971.47,-0.56647,0.18653,0.49861,0.1711,-0.60533,-0.421,0.57125,-5.3059e-05,-0.54213,0.45003,-0.32549,0.4808,-0.56816,0.46786,-0.34812,-0.68185,-0.013241,0.00040771,-0.048673,0.72975,0.18092,0.42717,-0.1524,-0.8433,-0.22455,-0.13582,-0.25781,-0.011901,0.92717,0.23516,-0.12414,-0.55761,0.62854,-0.51106,-0.13197,-0.09218,-0.66595,0.15951,0.7201,0.063438,-0.0085999,-0.72313,-0.0067063,0.69054,0.010911
67,1,1,1,1,1,1,1,1,1,1,53.58,134.24,312.53,464.2,481.27,602.45,690.09,923.69,953.05,-0.61495,0.1574,0.4563,0.16096,-0.60245,-0.48124,0.50756,-5.1127e-05,-0.53701,0.4716,-0.37805,0.43409,-0.5563,0.47091,-0.37069,-0.71305,-0.010764,0.00035943,-0.044109,0.69964,0.2109,0.38707,-0.14976,-0.85187,-0.23997,-0.15676,-0.23129,-0.011579,0.9273,0.24882,-0.14892,-0.52,0.63566,-0.53131,-0.14514,-0.11119,-0.62439,0.16219,0.75269,0.070151,-0.010473,-0.68455,-0.0068849,0.72876,0.012181
69,1,1,1,1,1,1,1,1,1,1,55.663,137.89,302.2,477,469.22,616.78,753.72,923.7,965.32,-0.60674,0.15834,0.50011,0.15003,-0.57808,-0.48934,0.52624,-5.7752e-05,-0.51586,0.46638,-0.36919,0.43222,-0.60349,0.43444,-0.35206,-0.72277,-0.011124,0.00040472,-0.042238,0.68971,0.21869,0.40924,-0.17251,-0.83449,-0.24201,-0.16466,-0.24771,-0.013511,0.92018,0.25419,-0.14372,-0.51166,0.68145,-0.48438,-0.13622,-0.11346,-0.64963,0.18385,0.72558,0.069617,-0.010681,-0.71183,-0.0078,0.70212,0.012082
71,1,1,1,1,1,1,1,1,1,1,54.822,144.49,280.76,420.65,531.49,619.42,706.35,966.63,884.77,-0.54919,0.14559,0.52153,0.15386,-0.61767,-0.45242,0.49423,-6.1515e-05,-0.54036,0.50899,-0.33323,0.3963,-0.62755,0.44427,-0.3751,-0.66322,-0.010369,0.00042785,-0.043912,0.74707,0.19673,0.37398,-0.17879,-0.85055,-0.25699,-0.14625,-0.2235,-0.013826,0.92598,0.2665,-0.12936,-0.46785,0.70669,-0.49399,-0.14474,-0.10463,-0.60859,0.19533,0.75814,0.075787,-0.0099339,-0.67251,-0.0083577,0.73985,0.013264
73,1,1,1,1,1,1,1,1,1,1,52.675,135.89,284.89,467.93,541.3,633.57,737.31,976.95,966.21,-0.58224,0.15727,0.50261,0.15642,-0.59931,-0.4657,0.51835,-5.7561e-05,-0.53339,0.47951,-0.35147,0.4259,-0.6017,0.44936,-0.36209,-0.69554,-0.01108,0.00040788,-0.044162,0.71704,0.2039,0.39494,-0.16845,-0.84537,-0.24377,-0.15236,-0.23723,-0.013093,0.92508,0.2541,-0.13647,-0.50287,0.67768,-0.49973,-0.13975,-0.10677,-0.63276,0.18119,0.74187,0.070778,-0.01007,-0.69459,-0.0077013,0.71919,0.012306
75,1,1,1,1,1,1,1,1,1,1,52.458,142.92,263.61,451.88,527.96,636.44,734.56,963.22,977.54,-0.64174,0.15628,0.50112,0.148,-0.53919,-0.52128,0.5231,-5.8283e-05,-0.51253,0.43812,-0.39213,0.42839,-0.60725,0.43038,-0.32976,-0.76442,-0.010979,0.00040551,-0.041665,0.64327,0.23423,0.40902,-0.17504,-0.83364,-0.22858,-0.17678,-0.24817,-0.013743,0.92144,0.24066,-0.15286,-0.50783,0.68667,-0.48052,-0.12777,-0.12147,-0.64901,0.18647,0.72453,0.065728,-0.011449,-0.712,-0.0079208,0.70195,0.011421
77,1,1,1,1,1,1,1,1,1,1,51.048,143.81,270.48,427.15,484.32,589.6,681.08,943.82,988.61,-0.60354,0.17007,0.49055,0.14434,-0.58766,-0.4802,0.55759,-5.5885e-05,-0.48962,0.46772,-0.36659,0.4634,-0.59089,0.41723,-0.35726,-0.71529,-0.011887,0.00039495,-0.04043,0.69756,0.22039,0.44531,-0.17143,-0.8134,-0.24924,-0.16819,-0.27321,-0.013609,0.90911,0.26535,-0.14256,-0.54802,0.66656,-0.46473,-0.1381,-0.1115,-0.68937,0.17817,0.68971,0.069922,-0.010413,-0.74927,-0.0074981,0.66203,0.012037
79,1,1,1,1,1,1,1,1,1,1,49.388,133.68,297.92,485.28,488.32,658.05,700.91,879.03,999.74,-0.5715,0.15837,0.46914,0.14727,-0.6376,-0.45852,0.52359,-5.3893e-05,-0.50374,0.51172,-0.35474,0.441,-0.5775,0.43504,-0.39612,-0.66629,-0.010889,0.00037157,-0.040578,0.74451,0.20825,0.4138,-0.1636,-0.82814,-0.26985,-0.15666,-0.25026,-0.012803,0.9124,0.28319,-0.13981,-0.52853,0.66021,-0.49107,-0.15518,-0.10814,-0.65751,0.17452,0.72075,0.077702,-0.010151,-0.71837,-0.0073828,0.69542,0.013446
81,1,1,1,1,1,1,1,1,1,1,52.642,150.38,283.92,453.76,504.73,612.22,693.52,872.24,994.82,-0.67485,0.1452,0.41906,0.14508,-0.5717,-0.54683,0.48483,-4.8619e-05,-0.50117,0.4634,-0.43795,0.42272,-0.53932,0.44805,-0.37134,-0.76191,-0.0096683,0.0003214,-0.03871,0.64646,0.25232,0.38928,-0.14994,-0.83707,-0.24827,-0.18888,-0.23426,-0.011676,0.91766,0.25925,-0.17769,-0.52156,0.63473,-0.52067,-0.14975,-0.13365,-0.63091,0.16315,0.74308,0.072915,-0.012611,-0.69294,-0.0069381,0.72074,0.012684
